입원외래구분,코드,3단질병명,순위,환자수,내원일수,청구건수,요양급여비용총액,보험자부담금,환자부담금,연도,연령대,이상치컬럼
입원,S83,"무릎의 관절 및 인대의 탈구, 염좌 및 긴장",8,11201,108827,14240,34135508,23422934,10712574,2020,20_29,청구건수
입원,R10,복부 및 골반 통증,9,11144,17585,11966,4841261,3486174,1355087,2020,20_29,청구건수
입원,S93,"발목 및 발 부위의 관절 및 인대의 탈구, 염좌 및 긴장",10,9700,86696,11662,17051252,12493063,4558189,2020,20_29,청구건수
입원,O82,제왕절개에 의한 단일분만,11,9659,61532,9683,22751390,19989992,2761398,2020,20_29,청구건수
입원,S33,"요추 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장",12,9255,37506,10437,4600589,3449802,1150787,2020,20_29,청구건수
입원,K60,항문 및 직장부의 열창 및 누공,13,8626,21453,9317,10334681,7964388,2370293,2020,20_29,청구건수
입원,S62,손목 및 손부위의 골절,14,7790,46604,8936,12476318,9191004,3285314,2020,20_29,청구건수
입원,J35,편도 및 아데노이드의 만성 질환,15,7517,22690,7845,10321730,7972883,2348847,2020,20_29,청구건수
입원,R50,기타 및 원인미상의 열,16,7071,14391,8512,4031676,2984520,1047156,2020,20_29,청구건수
입원,G47,수면장애,17,6401,14057,8330,5685833,4501371,1184462,2020,20_29,청구건수
입원,K61,항문 및 직장부의 농양,18,6342,11660,6716,6127563,4823774,1303789,2020,20_29,청구건수
입원,S82,발목을 포함한 아래다리의 골절,19,5892,70242,7762,19632229,14654025,4978204,2020,20_29,청구건수
입원,M54,등통증,20,5863,20871,6767,2602618,1953961,648657,2020,20_29,청구건수
입원,J10,확인된 계절성 인플루엔자바이러스에 의한 인플루엔자,21,5485,20760,5782,4097390,3367925,729465,2020,20_29,청구건수
입원,O33,알려진 또는 의심되는 불균형에 대한 산모관리,22,5444,34142,5450,12572910,11003047,1569863,2020,20_29,청구건수
입원,N62,유방의 비대,23,5186,6587,5214,7137520,5566030,1571490,2020,20_29,청구건수
입원,D27,난소의 양성 신생물,24,5049,23792,5239,17040472,12649699,4390773,2020,20_29,청구건수
입원,S02,두개골 및 안면골의 골절,25,4858,26368,5557,9988093,7120307,2867786,2020,20_29,청구건수
입원,O60,조기진통 및 분만,26,4747,47535,6066,10431498,9062272,1369226,2020,20_29,청구건수
입원,S92,발목을 제외한 발의 골절,27,4732,41246,5657,8762743,6445072,2317671,2020,20_29,청구건수
입원,N83,"난소, 난관 및 넓은인대의 비염증성 장애",28,4724,18316,5076,12854575,9619796,3234779,2020,20_29,청구건수
입원,N20,신장 및 요관의 결석,29,4717,9661,5469,5269678,3956205,1313473,2020,20_29,청구건수
입원,U07,U07의 응급사용,30,4548,91858,6124,16156857,13648999,2507858,2020,20_29,청구건수
입원,F20,조현병,53,2867,258428,19497,27131577,21947665,5183912,2020,20_29,청구건수
입원,F31,양극성 정동장애,78,2052,73625,5231,10866856,8093258,2773598,2020,20_29,청구건수
입원,O80,단일자연분만,1,61988,197095,64355,101839124,100134483,1704641,2020,30_39,청구건수
입원,M51,기타 추간판장애,2,36228,212515,43827,41026029,30311123,10714906,2020,30_39,청구건수
입원,O82,제왕절개에 의한 단일분만,3,31759,198021,31842,75284167,66186502,9097665,2020,30_39,청구건수
입원,K64,치핵 및 항문주위정맥혈전증,4,30504,75225,31192,36197661,27727419,8470242,2020,30_39,청구건수
입원,O34,골반기관의 알려진 또는 의심되는 이상에 대한 산모관리,5,24363,162129,25447,61227915,53697907,7530008,2020,30_39,청구건수
입원,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염,6,23675,73005,26183,17648420,13224151,4424269,2020,30_39,청구건수
입원,O33,알려진 또는 의심되는 불균형에 대한 산모관리,7,15918,97206,15948,37578735,32874588,4704147,2020,30_39,청구건수
입원,O60,조기진통 및 분만,8,13261,150520,17376,34940457,30317702,4622755,2020,30_39,청구건수
입원,G47,수면장애,9,12977,29587,17843,12007126,9517819,2489307,2020,30_39,청구건수
입원,O83,기타 보조단일분만,10,12473,41779,12646,21566462,21224626,341836,2020,30_39,청구건수
입원,S33,"요추 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장",11,12431,55055,14096,6761525,5058352,1703173,2020,30_39,청구건수
입원,K35,급성 충수염,12,12290,58422,13378,44273841,32584383,11689458,2020,30_39,청구건수
입원,D25,자궁의 평활근종,13,12138,55248,12908,38113457,28082866,10030591,2020,30_39,청구건수
입원,R10,복부 및 골반 통증,14,11378,18836,12183,5346333,3872054,1474279,2020,30_39,청구건수
입원,Z11,감염성 및 기생충성 질환에 대한 특수선별검사,15,11120,38517,13423,3003118,2373125,629993,2020,30_39,청구건수
입원,K60,항문 및 직장부의 열창 및 누공,16,10991,27882,12021,13642206,10490405,3151801,2020,30_39,청구건수
입원,M50,경추간판장애,17,9505,43638,10936,8291066,6123565,2167501,2020,30_39,청구건수
입원,O65,산모골반이상으로 인한 난산,18,9380,62841,9396,22623485,19755382,2868103,2020,30_39,청구건수
입원,K80,담석증,19,9372,49976,11410,39446594,28776614,10669980,2020,30_39,청구건수
입원,N20,신장 및 요관의 결석,20,8932,19117,10496,11896669,9007391,2889278,2020,30_39,청구건수
입원,O81,집게 및 진공흡착기에 의한 단일분만,21,8445,27989,8584,17751854,17491757,260097,2020,30_39,청구건수
입원,M54,등통증,22,8372,29614,9853,3775779,2818992,956787,2020,30_39,청구건수
입원,K61,항문 및 직장부의 농양,23,8350,15605,8840,8228301,6468620,1759681,2020,30_39,청구건수
입원,S83,"무릎의 관절 및 인대의 탈구, 염좌 및 긴장",24,8049,71829,9866,22150820,15163031,6987789,2020,30_39,청구건수
입원,J34,코 및 비동의 기타 장애,25,7970,15273,8159,7467567,5728174,1739393,2020,30_39,청구건수
입원,N84,여성생식관의 폴립,26,7807,11360,7932,5627671,4267290,1360381,2020,30_39,청구건수
입원,D24,유방의 양성 신생물,27,7625,11989,7929,3032274,2284034,748240,2020,30_39,청구건수
입원,J10,확인된 계절성 인플루엔자바이러스에 의한 인플루엔자,28,7167,28123,7543,5520841,4538665,982176,2020,30_39,청구건수
입원,S62,손목 및 손부위의 골절,29,7013,40354,7955,11034558,8128842,2905716,2020,30_39,청구건수
입원,C73,갑상선의 악성 신생물,30,6616,46632,8922,25156365,20120474,5035891,2020,30_39,청구건수
입원,S82,발목을 포함한 아래다리의 골절,31,6363,79164,8570,21712031,16144861,5567170,2020,30_39,청구건수
입원,R42,어지럼증 및 어지럼,32,6106,9644,6467,3127325,2144551,982774,2020,30_39,청구건수
입원,S93,"발목 및 발 부위의 관절 및 인대의 탈구, 염좌 및 긴장",33,6066,53281,7255,10505253,7679793,2825460,2020,30_39,청구건수
입원,R50,기타 및 원인미상의 열,34,5714,13093,6818,3676495,2725271,951224,2020,30_39,청구건수
입원,S92,발목을 제외한 발의 골절,35,5673,50939,6896,10901572,8018800,2882772,2020,30_39,청구건수
입원,O42,양막의 조기파열,36,5622,34532,6407,14764190,13510533,1253657,2020,30_39,청구건수
입원,M75,어깨병변,37,5305,29346,6224,7086029,5224156,1861873,2020,30_39,청구건수
입원,O32,태아의 알려진 또는 의심되는 이상태위에 대한 산모관리,38,5135,32336,5222,13203513,11592699,1610814,2020,30_39,청구건수
입원,I83,하지의 정맥류,39,5041,7147,5169,2575952,2017597,558355,2020,30_39,청구건수
입원,O02,기타 비정상적 수태부산물,40,4883,8160,5056,2953396,2303907,649489,2020,30_39,청구건수
입원,R07,목구멍 및 가슴의 통증,41,4832,7186,5254,2888416,2198567,689849,2020,30_39,청구건수
입원,M23,무릎의 내부장애,42,4797,31875,5668,8901841,6481947,2419894,2020,30_39,청구건수
입원,R51,두통,43,4649,9252,4984,3072292,2005554,1066738,2020,30_39,청구건수
입원,J18,상세불명 병원체의 폐렴,49,4193,31205,5157,8356105,6468077,1888028,2020,30_39,청구건수
입원,F20,조현병,57,3494,387731,22019,36653600,29851630,6801970,2020,30_39,청구건수
입원,C50,유방의 악성 신생물,59,3324,73688,13954,32596252,26282051,6314201,2020,30_39,청구건수
입원,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람,86,2372,32383,9025,19603725,18102518,1501207,2020,30_39,청구건수
입원,F10,알코올사용에 의한 정신 및 행동 장애,107,1856,108830,6375,11150024,8423235,2726789,2020,30_39,청구건수
입원,M51,기타 추간판장애,1,51577,339112,63525,66596619,49167271,17429348,2020,40_49,청구건수
입원,K64,치핵 및 항문주위정맥혈전증,2,35661,95246,36519,43946224,33511000,10435224,2020,40_49,청구건수
입원,D25,자궁의 평활근종,3,30053,139308,32252,103181621,76179158,27002463,2020,40_49,청구건수
입원,M75,어깨병변,4,22475,147618,27449,38962991,28815883,10147108,2020,40_49,청구건수
입원,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염,5,21352,80206,23586,19060931,14256543,4804388,2020,40_49,청구건수
입원,M50,경추간판장애,6,19398,106554,22968,22180781,16383697,5797084,2020,40_49,청구건수
입원,S33,"요추 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장",7,14545,74683,16687,9093524,6772002,2321522,2020,40_49,청구건수
입원,N20,신장 및 요관의 결석,8,13636,32038,16218,20286879,15419265,4867614,2020,40_49,청구건수
입원,H26,기타 백내장,9,13451,22510,21784,21569140,17278656,4290484,2020,40_49,청구건수
입원,C50,유방의 악성 신생물,10,13253,374304,56009,118311373,97533526,20777847,2020,40_49,청구건수
입원,K80,담석증,11,13042,73833,15732,56905191,41643821,15261370,2020,40_49,청구건수
입원,D24,유방의 양성 신생물,12,13013,22610,13707,6070275,4580017,1490258,2020,40_49,청구건수
입원,G47,수면장애,13,12605,29290,17147,11559235,9164835,2394400,2020,40_49,청구건수
입원,Z11,감염성 및 기생충성 질환에 대한 특수선별검사,14,11972,56050,14140,2879677,2258121,621556,2020,40_49,청구건수
입원,K35,급성 충수염,15,11453,58589,12553,42424176,31176049,11248127,2020,40_49,청구건수
입원,R10,복부 및 골반 통증,16,11294,19375,12031,5978399,4314045,1664354,2020,40_49,청구건수
입원,M54,등통증,17,11119,41259,13030,5549606,4137900,1411706,2020,40_49,청구건수
입원,R42,어지럼증 및 어지럼,18,10823,18272,11511,6319906,4275677,2044229,2020,40_49,청구건수
입원,M23,무릎의 내부장애,19,9908,78105,11955,20444099,14860400,5583699,2020,40_49,청구건수
입원,H81,전정기능의 장애,20,9549,29719,10300,8824625,6104651,2719974,2020,40_49,청구건수
입원,K60,항문 및 직장부의 열창 및 누공,21,9374,24309,10177,11618032,8922860,2695172,2020,40_49,청구건수
입원,I83,하지의 정맥류,22,9340,14459,9679,5485314,4288792,1196522,2020,40_49,청구건수
입원,S82,발목을 포함한 아래다리의 골절,23,9069,126335,12320,32625084,24296083,8329001,2020,40_49,청구건수
입원,S83,"무릎의 관절 및 인대의 탈구, 염좌 및 긴장",24,8982,88212,11257,22979781,16021331,6958450,2020,40_49,청구건수
입원,N84,여성생식관의 폴립,25,8972,14387,9157,6994966,5282711,1712255,2020,40_49,청구건수
입원,C73,갑상선의 악성 신생물,26,8801,74768,12862,34602657,27636950,6965707,2020,40_49,청구건수
입원,N80,자궁내막증,27,8600,42210,9370,30170963,21963325,8207638,2020,40_49,청구건수
입원,R07,목구멍 및 가슴의 통증,28,7716,12196,8444,5623400,4321646,1301754,2020,40_49,청구건수
입원,S62,손목 및 손부위의 골절,29,7614,48403,8640,12610319,9291302,3319017,2020,40_49,청구건수
입원,K63,장의 기타 질환,30,7600,19364,7881,9042920,6987147,2055773,2020,40_49,청구건수
입원,M48,기타 척추병증,31,7534,50137,8695,10773296,8001539,2771757,2020,40_49,청구건수
입원,S92,발목을 제외한 발의 골절,32,7389,76870,9078,15746241,11582067,4164174,2020,40_49,청구건수
입원,K61,항문 및 직장부의 농양,33,7245,14422,7644,7335963,5743691,1592272,2020,40_49,청구건수
입원,I20,협심증,34,6984,21088,8048,23456365,20726545,2729820,2020,40_49,청구건수
입원,N39,비뇨계통의 기타 장애,35,6874,19370,7317,9375218,7325549,2049669,2020,40_49,청구건수
입원,R51,두통,36,6800,14946,7216,5073496,3303486,1770010,2020,40_49,청구건수
입원,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람,37,6586,114415,31344,67090327,62094112,4996215,2020,40_49,청구건수
입원,J10,확인된 계절성 인플루엔자바이러스에 의한 인플루엔자,38,6376,27505,6738,5613717,4594074,1019643,2020,40_49,청구건수
입원,H25,노년백내장,39,6100,10119,9922,9626567,7709845,1916722,2020,40_49,청구건수
입원,M65,윤활막염 및 힘줄윤활막염,40,5903,32381,6459,7017123,5184093,1833030,2020,40_49,청구건수
입원,E11,2형 당뇨병,41,5857,52330,8099,12821401,9908339,2913062,2020,40_49,청구건수
입원,S22,"늑골, 흉골 및 흉추의 골절",42,5407,62557,6654,9856276,7360017,2496259,2020,40_49,청구건수
입원,J34,코 및 비동의 기타 장애,43,5224,11409,5427,5549836,4221424,1328412,2020,40_49,청구건수
입원,N63,유방의 상세불명의 덩이,44,4916,6899,5145,1440454,1100325,340129,2020,40_49,청구건수
입원,N60,양성 유방형성이상,45,4853,8963,5119,2160209,1624137,536072,2020,40_49,청구건수
입원,K57,장의 게실병,46,4790,28239,5587,8364458,6206277,2158181,2020,40_49,청구건수
입원,G44,기타 두통증후군,47,4711,13598,4970,4648673,2986608,1662065,2020,40_49,청구건수
입원,S93,"발목 및 발 부위의 관절 및 인대의 탈구, 염좌 및 긴장",48,4705,45474,5695,8199954,5994301,2205653,2020,40_49,청구건수
입원,K29,위염 및 십이지장염,49,4704,10142,4999,2608516,1951727,656789,2020,40_49,청구건수
입원,S66,손목 및 손 부위의 근육 및 힘줄의 손상,50,4682,27321,4973,7130952,5326126,1804826,2020,40_49,청구건수
입원,N10,급성 세뇨관-간질신장염,51,4641,34103,5593,9016703,6828954,2187749,2020,40_49,청구건수
입원,S52,아래팔의 골절,52,4638,40027,5633,12988528,9649158,3339370,2020,40_49,청구건수
입원,I67,기타 뇌혈관질환,53,4609,42654,7009,28775818,25013397,3762421,2020,40_49,청구건수
입원,J18,상세불명 병원체의 폐렴,54,4583,42583,5972,13238042,10477490,2760552,2020,40_49,청구건수
입원,M77,기타 골부착부병증,55,4477,28512,5317,6178842,4544929,1633913,2020,40_49,청구건수
입원,S06,두개내손상,57,4419,62760,6544,19990439,16279809,3710630,2020,40_49,청구건수
입원,S42,어깨 및 위팔의 골절,58,4372,44445,5493,13763371,10154494,3608877,2020,40_49,청구건수
입원,I63,뇌경색증,59,4217,135851,10026,38310744,30591283,7719461,2020,40_49,청구건수
입원,F20,조현병,62,4115,592072,30457,53834093,44224041,9610052,2020,40_49,청구건수
입원,M17,무릎관절증,63,3988,40221,5195,8397727,6113455,2284272,2020,40_49,청구건수
입원,F10,알코올사용에 의한 정신 및 행동 장애,64,3921,263711,14686,25622098,19586524,6035574,2020,40_49,청구건수
입원,K85,급성 췌장염,68,3673,38222,5374,12750759,9703305,3047454,2020,40_49,청구건수
입원,K70,알코올성 간질환,71,3479,57717,6033,20960166,16639328,4320838,2020,40_49,청구건수
입원,C16,위의 악성 신생물,81,3102,94630,11929,32239053,28252813,3986240,2020,40_49,청구건수
입원,N18,만성 신장병,83,3061,51669,6264,25479854,22134159,3345695,2020,40_49,청구건수
입원,I61,뇌내출혈,107,2209,194381,10174,49013598,40812194,8201404,2020,40_49,청구건수
입원,C22,간 및 간내 담관의 악성 신생물,111,2097,52376,7045,29211875,26478664,2733211,2020,40_49,청구건수
입원,C34,기관지 및 폐의 악성 신생물,121,1778,53379,7224,20573668,18303416,2270252,2020,40_49,청구건수
입원,C18,결장의 악성 신생물,122,1749,53240,8876,21456360,19057250,2399110,2020,40_49,청구건수
입원,G81,편마비,136,1555,186781,9330,27915360,21811935,6103425,2020,40_49,청구건수
입원,C56,난소의 악성 신생물,141,1475,58124,9381,19677173,17358649,2318524,2020,40_49,청구건수
입원,C20,직장의 악성 신생물,157,1296,38429,5852,14486724,12895534,1591190,2020,40_49,청구건수
입원,C53,자궁경부의 악성 신생물,162,1274,37078,5383,14137721,12621288,1516433,2020,40_49,청구건수
입원,G82,하반신마비 및 사지마비,190,913,124619,6173,16986755,13380200,3606555,2020,40_49,청구건수
입원,M51,기타 추간판장애,1,66272,478713,82622,93220859,69103104,24117755,2020,50_59,청구건수
입원,H25,노년백내장,2,62666,109523,107312,103988298,83281185,20707113,2020,50_59,청구건수
입원,M75,어깨병변,3,48785,380981,61041,105756416,78541670,27214746,2020,50_59,청구건수
입원,K64,치핵 및 항문주위정맥혈전증,4,34817,95906,35594,43362062,33030602,10331460,2020,50_59,청구건수
입원,M50,경추간판장애,5,25884,163418,30900,34380669,25484452,8896217,2020,50_59,청구건수
입원,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염,6,25780,109962,28369,26211177,19708145,6503032,2020,50_59,청구건수
입원,M48,기타 척추병증,7,25693,200358,31087,43157361,32153820,11003541,2020,50_59,청구건수
입원,M23,무릎의 내부장애,8,21595,201626,26638,48146013,35127507,13018506,2020,50_59,청구건수
입원,M17,무릎관절증,9,21069,295343,30694,67784724,50452235,17332489,2020,50_59,청구건수
입원,H26,기타 백내장,10,20481,32839,31520,32724026,26219827,6504199,2020,50_59,청구건수
입원,R42,어지럼증 및 어지럼,11,20106,37289,21372,12669605,8553755,4115850,2020,50_59,청구건수
입원,I20,협심증,12,18939,65192,22094,79836167,71570694,8265473,2020,50_59,청구건수
입원,S33,"요추 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장",13,18347,108068,21933,12482844,9321524,3161320,2020,50_59,청구건수
입원,H81,전정기능의 장애,14,17848,60180,19396,18311362,12599648,5711714,2020,50_59,청구건수
입원,Z11,감염성 및 기생충성 질환에 대한 특수선별검사,15,17178,98347,20271,3904760,3160968,743792,2020,50_59,청구건수
입원,N20,신장 및 요관의 결석,16,16195,44541,19692,28766041,21937258,6828783,2020,50_59,청구건수
입원,M54,등통증,17,16093,67666,19490,9007196,6719671,2287525,2020,50_59,청구건수
입원,S82,발목을 포함한 아래다리의 골절,18,15996,243005,22043,57842741,43249185,14593556,2020,50_59,청구건수
입원,I83,하지의 정맥류,19,15975,26519,16770,10174928,7929075,2245853,2020,50_59,청구건수
입원,K63,장의 기타 질환,20,15110,40342,15668,18494695,14340254,4154441,2020,50_59,청구건수
입원,C50,유방의 악성 신생물,21,15088,576191,72689,136455823,115806422,20649401,2020,50_59,청구건수
입원,K80,담석증,22,14835,94083,18338,68924002,50866635,18057367,2020,50_59,청구건수
입원,S52,아래팔의 골절,23,13770,136492,16892,40804533,30383373,10421160,2020,50_59,청구건수
입원,M65,윤활막염 및 힘줄윤활막염,24,13334,75076,14584,16194672,12015390,4179282,2020,50_59,청구건수
입원,S92,발목을 제외한 발의 골절,25,12840,161810,16407,29554963,21820752,7734211,2020,50_59,청구건수
입원,I63,뇌경색증,26,12761,450202,30747,115689591,92029950,23659641,2020,50_59,청구건수
입원,E11,2형 당뇨병,27,12611,123236,18315,26553630,20592686,5960944,2020,50_59,청구건수
입원,R10,복부 및 골반 통증,28,12340,24042,13184,7364476,5357357,2007119,2020,50_59,청구건수
입원,S83,"무릎의 관절 및 인대의 탈구, 염좌 및 긴장",29,12261,133336,15470,28475184,20314862,8160322,2020,50_59,청구건수
입원,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람,30,12249,235593,61803,131563385,122223611,9339774,2020,50_59,청구건수
입원,S22,"늑골, 흉골 및 흉추의 골절",31,12075,154117,15232,23191466,17303253,5888213,2020,50_59,청구건수
입원,R07,목구멍 및 가슴의 통증,32,12043,19808,13047,10237830,7893704,2344126,2020,50_59,청구건수
입원,G47,수면장애,33,11628,26285,15025,10182742,8058260,2124482,2020,50_59,청구건수
입원,I67,기타 뇌혈관질환,34,11394,115657,17389,70492819,61055265,9437554,2020,50_59,청구건수
입원,K35,급성 충수염,35,10915,59877,12056,41888793,30792881,11095912,2020,50_59,청구건수
입원,D25,자궁의 평활근종,36,10745,49644,11441,36714072,27084924,9629148,2020,50_59,청구건수
입원,N39,비뇨계통의 기타 장애,37,10454,35161,11348,15924159,12498655,3425504,2020,50_59,청구건수
입원,R51,두통,38,10142,25457,10743,8759417,5615751,3143666,2020,50_59,청구건수
입원,S62,손목 및 손부위의 골절,39,8932,67368,10189,15987831,11841161,4146670,2020,50_59,청구건수
입원,D12,"결장, 직장, 항문 및 항문관의 양성 신생물",40,8862,25962,9333,11983840,9220682,2763158,2020,50_59,청구건수
입원,C73,갑상선의 악성 신생물,41,8363,95862,13437,34800812,27887139,6913673,2020,50_59,청구건수
입원,S06,두개내손상,42,8338,160846,14026,47302427,38674189,8628238,2020,50_59,청구건수
입원,C16,위의 악성 신생물,43,8142,225669,27831,79025105,69686315,9338790,2020,50_59,청구건수
입원,J18,상세불명 병원체의 폐렴,44,7867,88222,10760,29761195,23855016,5906179,2020,50_59,청구건수
입원,C22,간 및 간내 담관의 악성 신생물,45,7520,185112,23938,100587821,91445492,9142329,2020,50_59,청구건수
입원,G56,팔의 단일신경병증,46,7418,49828,8438,12853198,9563266,3289932,2020,50_59,청구건수
입원,G44,기타 두통증후군,47,7403,23858,7759,7889456,5024088,2865368,2020,50_59,청구건수
입원,Z47,기타 정형외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람,48,7361,39081,7739,12929797,9696840,3232957,2020,50_59,청구건수
입원,B02,대상포진,49,6973,58419,7714,9946186,7448818,2497368,2020,50_59,청구건수
입원,S32,요추 및 골반의 골절,50,6948,112892,9853,20060174,14988567,5071607,2020,50_59,청구건수
입원,N10,급성 세뇨관-간질신장염,50,6948,59578,8546,15185789,11511731,3674058,2020,50_59,청구건수
입원,S46,어깨 및 위팔 부위의 근육 및 힘줄의 손상,52,6829,76804,8783,20068144,14916841,5151303,2020,50_59,청구건수
입원,I21,급성 심근경색증,53,6785,44640,8179,78463932,72611922,5852010,2020,50_59,청구건수
입원,Z03,"의심되는 질병 및 병태를 위한 의학적 관찰 및 평가, 배제된",54,6700,20035,7278,4364107,3320678,1043429,2020,50_59,청구건수
입원,K60,항문 및 직장부의 열창 및 누공,55,6635,17387,7147,8211010,6312506,1898504,2020,50_59,청구건수
입원,C34,기관지 및 폐의 악성 신생물,56,6563,219766,27166,77040993,68878725,8162268,2020,50_59,청구건수
입원,M43,기타 변형성 등병증,57,6416,61367,7984,18115656,13586811,4528845,2020,50_59,청구건수
입원,K29,위염 및 십이지장염,58,6316,16075,6731,4137822,3095064,1042758,2020,50_59,청구건수
입원,N18,만성 신장병,59,6275,156413,15229,56209016,49095062,7113954,2020,50_59,청구건수
입원,S42,어깨 및 위팔의 골절,60,6117,71905,7901,20793395,15389166,5404229,2020,50_59,청구건수
입원,I10,본태성(원발성) 고혈압,61,6039,27724,8480,3350371,2511051,839320,2020,50_59,청구건수
입원,J10,확인된 계절성 인플루엔자바이러스에 의한 인플루엔자,62,6011,28689,6439,6385804,5206214,1179590,2020,50_59,청구건수
입원,M77,기타 골부착부병증,63,5997,42163,7209,9063919,6677690,2386229,2020,50_59,청구건수
입원,J32,만성 부비동염,64,5740,18072,6178,11741318,8626966,3114352,2020,50_59,청구건수
입원,F10,알코올사용에 의한 정신 및 행동 장애,65,5703,459859,23112,42593012,32271451,10321561,2020,50_59,청구건수
입원,D24,유방의 양성 신생물,66,5588,10664,5896,2712534,2054047,658487,2020,50_59,청구건수
입원,S66,손목 및 손 부위의 근육 및 힘줄의 손상,67,5462,35503,5865,8786494,6573135,2213359,2020,50_59,청구건수
입원,K70,알코올성 간질환,68,5339,84747,9164,30572062,24422115,6149947,2020,50_59,청구건수
입원,M47,척추증,69,5316,49473,6565,9180345,6890886,2289459,2020,50_59,청구건수
입원,K21,위-식도역류병,70,5285,20310,5684,5276479,3887215,1389264,2020,50_59,청구건수
입원,K61,항문 및 직장부의 농양,71,5205,11413,5533,5459652,4262514,1197138,2020,50_59,청구건수
입원,C18,결장의 악성 신생물,72,5005,163679,24500,61829801,55078812,6750989,2020,50_59,청구건수
입원,S93,"발목 및 발 부위의 관절 및 인대의 탈구, 염좌 및 긴장",73,4897,51267,5994,8175877,6007679,2168198,2020,50_59,청구건수
입원,U07,U07의 응급사용,74,4892,94549,6686,22204791,18742566,3462225,2020,50_59,청구건수
입원,L03,연조직염,75,4888,46266,5743,8687839,6580894,2106945,2020,50_59,청구건수
입원,I25,만성 허혈심장병,76,4785,17614,5387,25715240,23082500,2632740,2020,50_59,청구건수
입원,I61,뇌내출혈,77,4630,436337,21623,96575074,79726883,16848191,2020,50_59,청구건수
입원,K92,소화계통의 기타 질환,79,4520,17853,5189,8180851,6396752,1784099,2020,50_59,청구건수
입원,R50,기타 및 원인미상의 열,80,4412,14237,5324,4141866,3122990,1018876,2020,50_59,청구건수
입원,F20,조현병,81,4381,798709,34813,70568914,57826411,12742503,2020,50_59,청구건수
입원,G81,편마비,82,4332,607435,27512,81135600,62988537,18147063,2020,50_59,청구건수
입원,K57,장의 게실병,83,4257,27572,5012,8931122,6665007,2266115,2020,50_59,청구건수
입원,I48,심방세동 및 조동,87,4033,16191,4985,32471482,29803717,2667765,2020,50_59,청구건수
입원,M20,손가락 및 발가락의 후천변형,90,3940,54672,6153,13653675,10213558,3440117,2020,50_59,청구건수
입원,K85,급성 췌장염,94,3738,36717,5098,12406302,9446578,2959724,2020,50_59,청구건수
입원,C20,직장의 악성 신생물,105,3335,109488,15884,40414436,36181614,4232822,2020,50_59,청구건수
입원,K74,간의 섬유증 및 경변증,116,2881,48595,5103,20285916,16541976,3743940,2020,50_59,청구건수
입원,I60,거미막하출혈,119,2774,143452,8227,61380290,54070152,7310138,2020,50_59,청구건수
입원,S72,대퇴골의 골절,120,2754,68485,5014,18666882,14226537,4440345,2020,50_59,청구건수
입원,C56,난소의 악성 신생물,121,2707,143887,20222,39546439,35080919,4465520,2020,50_59,청구건수
입원,C25,췌장의 악성 신생물,127,2439,106357,16982,36964422,33042382,3922040,2020,50_59,청구건수
입원,G82,하반신마비 및 사지마비,150,1928,278650,12537,37773458,29542378,8231080,2020,50_59,청구건수
입원,C54,자궁체부의 악성 신생물,157,1831,49068,6597,15298526,13265444,2033082,2020,50_59,청구건수
입원,C53,자궁경부의 악성 신생물,177,1510,53945,7314,17564687,15725906,1838781,2020,50_59,청구건수
입원,H25,노년백내장,1,115352,186786,181349,186154928,149104706,37050222,2020,60_69,청구건수
입원,M51,기타 추간판장애,2,51160,438041,64289,94875767,70690723,24185044,2020,60_69,청구건수
입원,M17,무릎관절증,3,43591,904834,70995,276380657,210773971,65606686,2020,60_69,청구건수
입원,M48,기타 척추병증,4,40745,398394,51426,93956310,70454363,23501947,2020,60_69,청구건수
입원,M75,어깨병변,5,40730,382635,51751,118382245,88475732,29906513,2020,60_69,청구건수
입원,I20,협심증,6,30131,108276,34859,139702855,125943909,13758946,2020,60_69,청구건수
입원,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염,7,23502,119602,26413,28149283,21362236,6787047,2020,60_69,청구건수
입원,Z11,감염성 및 기생충성 질환에 대한 특수선별검사,8,22325,149680,26469,4680328,3846738,833590,2020,60_69,청구건수
입원,R42,어지럼증 및 어지럼,9,22060,41941,23539,14458981,9755171,4703810,2020,60_69,청구건수
입원,I63,뇌경색증,10,22058,1053658,63309,232801527,184879187,47922340,2020,60_69,청구건수
입원,K64,치핵 및 항문주위정맥혈전증,11,21647,60313,22126,26978875,20601470,6377405,2020,60_69,청구건수
입원,H81,전정기능의 장애,12,18875,68395,20628,20233748,14017659,6216089,2020,60_69,청구건수
입원,M23,무릎의 내부장애,13,18486,177229,22161,42183134,31110173,11072961,2020,60_69,청구건수
입원,H26,기타 백내장,14,17157,26922,25015,28426895,22794031,5632864,2020,60_69,청구건수
