입원외래구분,코드,3단질병명,순위,환자수,내원일수,청구건수,요양급여비용총액,보험자부담금,환자부담금,연도,연령대,이상치컬럼
입원,J18,상세불명 병원체의 폐렴,2,57030,1075466,95907,258466760,204139782,54326978,2019,80_,환자부담금
입원,J18,상세불명 병원체의 폐렴,2,44912,829288,77283,226302353,179303656,46998697,2020,80_,환자부담금
입원,J18,상세불명 병원체의 폐렴,4,37638,755713,68292,227515734,180198136,47317598,2021,80_,환자부담금
입원,J18,상세불명 병원체의 폐렴,4,47880,874180,86097,252740071,199557396,53182675,2022,80_,환자부담금
입원,J18,상세불명 병원체의 폐렴,3,67787,1207942,120210,368339562,290136616,78202946,2023,80_,환자부담금
입원,J20,급성 기관지염,5,54389,259945,63409,36487063,32517550,3969513,2019,0_9,환자수
입원,J20,급성 기관지염,7,26360,124716,29986,18826428,16314673,2511755,2020,0_9,환자수
입원,J20,급성 기관지염,5,42790,228313,51251,37850551,32947910,4902641,2022,0_9,환자수
입원,J20,급성 기관지염,3,69079,366443,84523,65058078,56619905,8438173,2023,0_9,환자수
입원,J20,급성 기관지염,6,8752,50034,10110,8705628,7315846,1389782,2023,10_19,환자수
입원,J20,급성 기관지염,5,54389,259945,63409,36487063,32517550,3969513,2019,0_9,내원일수
입원,J20,급성 기관지염,7,26360,124716,29986,18826428,16314673,2511755,2020,0_9,내원일수
입원,J20,급성 기관지염,5,42790,228313,51251,37850551,32947910,4902641,2022,0_9,내원일수
입원,J20,급성 기관지염,3,69079,366443,84523,65058078,56619905,8438173,2023,0_9,내원일수
입원,J20,급성 기관지염,5,54389,259945,63409,36487063,32517550,3969513,2019,0_9,청구건수
입원,J20,급성 기관지염,7,26360,124716,29986,18826428,16314673,2511755,2020,0_9,청구건수
입원,J20,급성 기관지염,5,42790,228313,51251,37850551,32947910,4902641,2022,0_9,청구건수
입원,J20,급성 기관지염,3,69079,366443,84523,65058078,56619905,8438173,2023,0_9,청구건수
입원,J20,급성 기관지염,6,8752,50034,10110,8705628,7315846,1389782,2023,10_19,청구건수
입원,J20,급성 기관지염,5,54389,259945,63409,36487063,32517550,3969513,2019,0_9,요양급여비용총액
입원,J20,급성 기관지염,7,26360,124716,29986,18826428,16314673,2511755,2020,0_9,요양급여비용총액
입원,J20,급성 기관지염,5,42790,228313,51251,37850551,32947910,4902641,2022,0_9,요양급여비용총액
입원,J20,급성 기관지염,3,69079,366443,84523,65058078,56619905,8438173,2023,0_9,요양급여비용총액
입원,J20,급성 기관지염,5,54389,259945,63409,36487063,32517550,3969513,2019,0_9,보험자부담금
입원,J20,급성 기관지염,7,26360,124716,29986,18826428,16314673,2511755,2020,0_9,보험자부담금
입원,J20,급성 기관지염,5,42790,228313,51251,37850551,32947910,4902641,2022,0_9,보험자부담금
입원,J20,급성 기관지염,3,69079,366443,84523,65058078,56619905,8438173,2023,0_9,보험자부담금
입원,J20,급성 기관지염,5,54389,259945,63409,36487063,32517550,3969513,2019,0_9,환자부담금
입원,J20,급성 기관지염,7,26360,124716,29986,18826428,16314673,2511755,2020,0_9,환자부담금
입원,J20,급성 기관지염,5,42790,228313,51251,37850551,32947910,4902641,2022,0_9,환자부담금
입원,J20,급성 기관지염,3,69079,366443,84523,65058078,56619905,8438173,2023,0_9,환자부담금
입원,J21,급성 세기관지염,11,26980,143596,31339,24869344,22310217,2559127,2019,0_9,환자수
입원,J21,급성 세기관지염,13,11891,55945,13741,10441725,9263217,1178508,2020,0_9,환자수
입원,J21,급성 세기관지염,11,20847,116374,25896,23932816,21164978,2767838,2022,0_9,환자수
입원,J21,급성 세기관지염,13,24423,136615,30898,28964996,25647853,3317143,2023,0_9,환자수
입원,J21,급성 세기관지염,11,26980,143596,31339,24869344,22310217,2559127,2019,0_9,내원일수
입원,J21,급성 세기관지염,13,11891,55945,13741,10441725,9263217,1178508,2020,0_9,내원일수
입원,J21,급성 세기관지염,11,20847,116374,25896,23932816,21164978,2767838,2022,0_9,내원일수
입원,J21,급성 세기관지염,13,24423,136615,30898,28964996,25647853,3317143,2023,0_9,내원일수
입원,J21,급성 세기관지염,11,26980,143596,31339,24869344,22310217,2559127,2019,0_9,청구건수
입원,J21,급성 세기관지염,13,11891,55945,13741,10441725,9263217,1178508,2020,0_9,청구건수
입원,J21,급성 세기관지염,11,20847,116374,25896,23932816,21164978,2767838,2022,0_9,청구건수
입원,J21,급성 세기관지염,13,24423,136615,30898,28964996,25647853,3317143,2023,0_9,청구건수
입원,J21,급성 세기관지염,11,26980,143596,31339,24869344,22310217,2559127,2019,0_9,요양급여비용총액
입원,J21,급성 세기관지염,13,11891,55945,13741,10441725,9263217,1178508,2020,0_9,요양급여비용총액
입원,J21,급성 세기관지염,11,20847,116374,25896,23932816,21164978,2767838,2022,0_9,요양급여비용총액
입원,J21,급성 세기관지염,13,24423,136615,30898,28964996,25647853,3317143,2023,0_9,요양급여비용총액
입원,J21,급성 세기관지염,11,26980,143596,31339,24869344,22310217,2559127,2019,0_9,보험자부담금
입원,J21,급성 세기관지염,13,11891,55945,13741,10441725,9263217,1178508,2020,0_9,보험자부담금
입원,J21,급성 세기관지염,11,20847,116374,25896,23932816,21164978,2767838,2022,0_9,보험자부담금
입원,J21,급성 세기관지염,13,24423,136615,30898,28964996,25647853,3317143,2023,0_9,보험자부담금
입원,J21,급성 세기관지염,11,26980,143596,31339,24869344,22310217,2559127,2019,0_9,환자부담금
입원,J21,급성 세기관지염,13,11891,55945,13741,10441725,9263217,1178508,2020,0_9,환자부담금
입원,J21,급성 세기관지염,11,20847,116374,25896,23932816,21164978,2767838,2022,0_9,환자부담금
입원,J21,급성 세기관지염,13,24423,136615,30898,28964996,25647853,3317143,2023,0_9,환자부담금
입원,J22,상세불명의 급성 하기도감염,294,135,910,177,148751,124859,23892,2019,10_19,환자부담금
입원,J22,상세불명의 급성 하기도감염,476,105,852,113,166169,127373,38796,2019,80_,환자부담금
입원,J30,혈관운동성 및 알레르기성 비염,80,1361,5685,1441,745090,669140,75950,2019,0_9,환자수
입원,J30,혈관운동성 및 알레르기성 비염,460,208,411,246,70786,54826,15960,2019,70_79,환자수
입원,J30,혈관운동성 및 알레르기성 비염,468,109,449,123,61471,47275,14196,2019,80_,환자수
입원,J30,혈관운동성 및 알레르기성 비염,500,161,374,182,51829,39472,12357,2020,70_79,환자수
입원,J30,혈관운동성 및 알레르기성 비염,60,1395,5499,1524,729038,641305,87733,2022,0_9,환자수
입원,J30,혈관운동성 및 알레르기성 비염,430,254,861,284,79878,64006,15872,2022,70_79,환자수
입원,J30,혈관운동성 및 알레르기성 비염,413,169,813,179,61457,47719,13738,2022,80_,환자수
입원,J30,혈관운동성 및 알레르기성 비염,56,2184,7746,2403,1073141,921390,151751,2023,0_9,환자수
입원,J30,혈관운동성 및 알레르기성 비염,467,253,816,286,136137,105913,30224,2023,70_79,환자수
입원,J30,혈관운동성 및 알레르기성 비염,461,155,615,179,106254,82680,23574,2023,80_,환자수
입원,J30,혈관운동성 및 알레르기성 비염,80,1361,5685,1441,745090,669140,75950,2019,0_9,내원일수
입원,J30,혈관운동성 및 알레르기성 비염,96,786,3587,837,524960,457139,67821,2020,0_9,내원일수
입원,J30,혈관운동성 및 알레르기성 비염,60,1395,5499,1524,729038,641305,87733,2022,0_9,내원일수
입원,J30,혈관운동성 및 알레르기성 비염,56,2184,7746,2403,1073141,921390,151751,2023,0_9,내원일수
입원,J30,혈관운동성 및 알레르기성 비염,80,1361,5685,1441,745090,669140,75950,2019,0_9,청구건수
입원,J30,혈관운동성 및 알레르기성 비염,468,109,449,123,61471,47275,14196,2019,80_,청구건수
입원,J30,혈관운동성 및 알레르기성 비염,500,161,374,182,51829,39472,12357,2020,70_79,청구건수
입원,J30,혈관운동성 및 알레르기성 비염,60,1395,5499,1524,729038,641305,87733,2022,0_9,청구건수
입원,J30,혈관운동성 및 알레르기성 비염,413,169,813,179,61457,47719,13738,2022,80_,청구건수
입원,J30,혈관운동성 및 알레르기성 비염,56,2184,7746,2403,1073141,921390,151751,2023,0_9,청구건수
입원,J30,혈관운동성 및 알레르기성 비염,461,155,615,179,106254,82680,23574,2023,80_,청구건수
입원,J30,혈관운동성 및 알레르기성 비염,80,1361,5685,1441,745090,669140,75950,2019,0_9,요양급여비용총액
입원,J30,혈관운동성 및 알레르기성 비염,96,786,3587,837,524960,457139,67821,2020,0_9,요양급여비용총액
입원,J30,혈관운동성 및 알레르기성 비염,60,1395,5499,1524,729038,641305,87733,2022,0_9,요양급여비용총액
입원,J30,혈관운동성 및 알레르기성 비염,56,2184,7746,2403,1073141,921390,151751,2023,0_9,요양급여비용총액
입원,J30,혈관운동성 및 알레르기성 비염,80,1361,5685,1441,745090,669140,75950,2019,0_9,보험자부담금
입원,J30,혈관운동성 및 알레르기성 비염,96,786,3587,837,524960,457139,67821,2020,0_9,보험자부담금
입원,J30,혈관운동성 및 알레르기성 비염,60,1395,5499,1524,729038,641305,87733,2022,0_9,보험자부담금
입원,J30,혈관운동성 및 알레르기성 비염,56,2184,7746,2403,1073141,921390,151751,2023,0_9,보험자부담금
입원,J30,혈관운동성 및 알레르기성 비염,56,2184,7746,2403,1073141,921390,151751,2023,0_9,환자부담금
입원,J31,"만성 비염, 비인두염 및 인두염",118,1061,1381,1075,776375,602699,173676,2021,20_29,환자수
입원,J31,"만성 비염, 비인두염 및 인두염",107,1108,1264,1117,823731,631009,192722,2022,20_29,환자수
입원,J31,"만성 비염, 비인두염 및 인두염",118,1061,1381,1075,776375,602699,173676,2021,20_29,청구건수
입원,J31,"만성 비염, 비인두염 및 인두염",107,1108,1264,1117,823731,631009,192722,2022,20_29,청구건수
입원,J31,"만성 비염, 비인두염 및 인두염",118,1061,1381,1075,776375,602699,173676,2021,20_29,요양급여비용총액
입원,J31,"만성 비염, 비인두염 및 인두염",107,1108,1264,1117,823731,631009,192722,2022,20_29,요양급여비용총액
입원,J31,"만성 비염, 비인두염 및 인두염",118,1061,1381,1075,776375,602699,173676,2021,20_29,보험자부담금
입원,J31,"만성 비염, 비인두염 및 인두염",107,1108,1264,1117,823731,631009,192722,2022,20_29,보험자부담금
입원,J31,"만성 비염, 비인두염 및 인두염",118,1061,1381,1075,776375,602699,173676,2021,20_29,환자부담금
입원,J31,"만성 비염, 비인두염 및 인두염",107,1108,1264,1117,823731,631009,192722,2022,20_29,환자부담금
입원,J33,코폴립,211,1091,3423,1178,3274996,2344963,930033,2023,50_59,요양급여비용총액
입원,J33,코폴립,259,1114,3507,1177,3329920,2378438,951482,2023,60_69,요양급여비용총액
입원,J33,코폴립,211,1091,3423,1178,3274996,2344963,930033,2023,50_59,보험자부담금
입원,J33,코폴립,259,1114,3507,1177,3329920,2378438,951482,2023,60_69,보험자부담금
입원,J33,코폴립,211,1091,3423,1178,3274996,2344963,930033,2023,50_59,환자부담금
입원,J33,코폴립,259,1114,3507,1177,3329920,2378438,951482,2023,60_69,환자부담금
입원,J34,코 및 비동의 기타 장애,6,17145,30734,17449,16138823,12350563,3788260,2021,20_29,환자수
입원,J34,코 및 비동의 기타 장애,5,16467,28360,16965,15976799,12043896,3932903,2022,20_29,환자수
입원,J34,코 및 비동의 기타 장애,5,15538,26047,15898,15552688,11489658,4063030,2023,20_29,환자수
입원,J34,코 및 비동의 기타 장애,6,13010,29405,13352,12126600,9328264,2798336,2019,20_29,내원일수
입원,J34,코 및 비동의 기타 장애,6,17145,30734,17449,16138823,12350563,3788260,2021,20_29,내원일수
입원,J34,코 및 비동의 기타 장애,6,17145,30734,17449,16138823,12350563,3788260,2021,20_29,청구건수
입원,J34,코 및 비동의 기타 장애,5,16467,28360,16965,15976799,12043896,3932903,2022,20_29,청구건수
입원,J34,코 및 비동의 기타 장애,5,15538,26047,15898,15552688,11489658,4063030,2023,20_29,청구건수
입원,J34,코 및 비동의 기타 장애,6,17145,30734,17449,16138823,12350563,3788260,2021,20_29,요양급여비용총액
입원,J34,코 및 비동의 기타 장애,5,16467,28360,16965,15976799,12043896,3932903,2022,20_29,요양급여비용총액
입원,J34,코 및 비동의 기타 장애,5,15538,26047,15898,15552688,11489658,4063030,2023,20_29,요양급여비용총액
입원,J34,코 및 비동의 기타 장애,6,17145,30734,17449,16138823,12350563,3788260,2021,20_29,보험자부담금
입원,J34,코 및 비동의 기타 장애,5,16467,28360,16965,15976799,12043896,3932903,2022,20_29,보험자부담금
입원,J34,코 및 비동의 기타 장애,5,15538,26047,15898,15552688,11489658,4063030,2023,20_29,환자부담금
입원,J35,편도 및 아데노이드의 만성 질환,18,15198,46739,15663,20062880,18604639,1458241,2019,0_9,환자수
입원,J35,편도 및 아데노이드의 만성 질환,18,15198,46739,15663,20062880,18604639,1458241,2019,0_9,내원일수
입원,J35,편도 및 아데노이드의 만성 질환,18,15198,46739,15663,20062880,18604639,1458241,2019,0_9,청구건수
입원,J35,편도 및 아데노이드의 만성 질환,18,15198,46739,15663,20062880,18604639,1458241,2019,0_9,요양급여비용총액
입원,J35,편도 및 아데노이드의 만성 질환,18,15198,46739,15663,20062880,18604639,1458241,2019,0_9,보험자부담금
입원,J35,편도 및 아데노이드의 만성 질환,22,5678,16444,5891,9172314,6679382,2492932,2023,20_29,환자부담금
입원,J36,편도주위농양,38,3816,16951,4175,2156264,1906692,249572,2019,0_9,환자수
입원,J36,편도주위농양,46,2920,12438,3251,1908214,1646448,261766,2023,0_9,환자수
입원,J36,편도주위농양,38,3816,16951,4175,2156264,1906692,249572,2019,0_9,내원일수
입원,J36,편도주위농양,46,2920,12438,3251,1908214,1646448,261766,2023,0_9,내원일수
입원,J36,편도주위농양,38,3816,16951,4175,2156264,1906692,249572,2019,0_9,청구건수
입원,J36,편도주위농양,46,2920,12438,3251,1908214,1646448,261766,2023,0_9,청구건수
입원,J36,편도주위농양,38,3816,16951,4175,2156264,1906692,249572,2019,0_9,보험자부담금
입원,J36,편도주위농양,71,2257,10451,2448,2338020,1735868,602152,2019,20_29,환자부담금
입원,J36,편도주위농양,106,2094,9653,2270,2072513,1535581,536932,2019,30_39,환자부담금
입원,J36,편도주위농양,88,1761,8396,2038,2100843,1560026,540817,2020,20_29,환자부담금
입원,J39,상기도의 기타 질환,54,2712,11808,2939,2249884,1932504,317380,2019,0_9,환자수
입원,J39,상기도의 기타 질환,59,1518,6311,1734,1455082,1278098,176984,2020,0_9,환자수
입원,J39,상기도의 기타 질환,70,1159,4642,1530,1009729,881912,127817,2022,0_9,환자수
입원,J39,상기도의 기타 질환,42,3308,11479,4367,2155557,1878744,276813,2023,0_9,환자수
입원,J39,상기도의 기타 질환,54,2712,11808,2939,2249884,1932504,317380,2019,0_9,내원일수
입원,J39,상기도의 기타 질환,42,3308,11479,4367,2155557,1878744,276813,2023,0_9,내원일수
입원,J39,상기도의 기타 질환,54,2712,11808,2939,2249884,1932504,317380,2019,0_9,청구건수
입원,J39,상기도의 기타 질환,59,1518,6311,1734,1455082,1278098,176984,2020,0_9,청구건수
입원,J39,상기도의 기타 질환,70,1159,4642,1530,1009729,881912,127817,2022,0_9,청구건수
입원,J39,상기도의 기타 질환,42,3308,11479,4367,2155557,1878744,276813,2023,0_9,청구건수
입원,J39,상기도의 기타 질환,318,734,5476,892,2803410,2067220,736190,2023,60_69,환자부담금
입원,J41,단순성 및 점액화농성 만성 기관지염,444,55,404,58,55181,44714,10467,2019,10_19,내원일수
입원,J41,단순성 및 점액화농성 만성 기관지염,297,319,4712,420,586504,449302,137202,2019,80_,내원일수
입원,J41,단순성 및 점액화농성 만성 기관지염,444,55,404,58,55181,44714,10467,2019,10_19,청구건수
입원,J41,단순성 및 점액화농성 만성 기관지염,444,55,404,58,55181,44714,10467,2019,10_19,요양급여비용총액
입원,J41,단순성 및 점액화농성 만성 기관지염,444,55,404,58,55181,44714,10467,2019,10_19,보험자부담금
입원,J41,단순성 및 점액화농성 만성 기관지염,444,55,404,58,55181,44714,10467,2019,10_19,환자부담금
입원,J42,상세불명의 만성 기관지염,179,742,19222,1229,2112491,1573890,538601,2019,80_,내원일수
입원,J42,상세불명의 만성 기관지염,213,554,16301,1008,1926601,1459903,466698,2020,80_,내원일수
입원,J42,상세불명의 만성 기관지염,255,430,15838,888,1854230,1394082,460148,2021,80_,내원일수
입원,J42,상세불명의 만성 기관지염,231,548,15903,1047,1876881,1415065,461816,2022,80_,내원일수
입원,J42,상세불명의 만성 기관지염,243,635,14314,1015,2085144,1578032,507112,2023,80_,내원일수
입원,J42,상세불명의 만성 기관지염,179,742,19222,1229,2112491,1573890,538601,2019,80_,요양급여비용총액
입원,J42,상세불명의 만성 기관지염,179,742,19222,1229,2112491,1573890,538601,2019,80_,환자부담금
입원,J42,상세불명의 만성 기관지염,243,635,14314,1015,2085144,1578032,507112,2023,80_,환자부담금
입원,J44,기타 만성 폐쇄성 폐질환,26,8443,325592,19515,43709859,33362499,10347360,2019,80_,내원일수
입원,J45,천식,27,6632,34190,7531,5326127,4791506,534621,2019,0_9,환자수
입원,J45,천식,44,4956,147044,9378,17257259,13037856,4219403,2019,80_,내원일수
입원,J45,천식,59,3611,121687,7387,14615183,11062291,3552892,2020,80_,내원일수
입원,J45,천식,73,2701,110341,6285,13029677,9853248,3176429,2021,80_,내원일수
입원,J45,천식,74,3045,102444,6737,12816653,9739433,3077220,2022,80_,내원일수
입원,J45,천식,66,4374,114603,8180,17026314,12979704,4046610,2023,80_,내원일수
입원,J45,천식,44,4956,147044,9378,17257259,13037856,4219403,2019,80_,청구건수
입원,J45,천식,44,4956,147044,9378,17257259,13037856,4219403,2019,80_,요양급여비용총액
입원,J45,천식,59,3611,121687,7387,14615183,11062291,3552892,2020,80_,요양급여비용총액
입원,J45,천식,73,2701,110341,6285,13029677,9853248,3176429,2021,80_,요양급여비용총액
입원,J45,천식,74,3045,102444,6737,12816653,9739433,3077220,2022,80_,요양급여비용총액
입원,J45,천식,66,4374,114603,8180,17026314,12979704,4046610,2023,80_,요양급여비용총액
입원,J45,천식,44,4956,147044,9378,17257259,13037856,4219403,2019,80_,보험자부담금
입원,J45,천식,59,3611,121687,7387,14615183,11062291,3552892,2020,80_,보험자부담금
입원,J45,천식,73,2701,110341,6285,13029677,9853248,3176429,2021,80_,보험자부담금
입원,J45,천식,74,3045,102444,6737,12816653,9739433,3077220,2022,80_,보험자부담금
입원,J45,천식,66,4374,114603,8180,17026314,12979704,4046610,2023,80_,보험자부담금
입원,J45,천식,44,4956,147044,9378,17257259,13037856,4219403,2019,80_,환자부담금
입원,J45,천식,59,3611,121687,7387,14615183,11062291,3552892,2020,80_,환자부담금
입원,J45,천식,73,2701,110341,6285,13029677,9853248,3176429,2021,80_,환자부담금
입원,J45,천식,74,3045,102444,6737,12816653,9739433,3077220,2022,80_,환자부담금
입원,J45,천식,66,4374,114603,8180,17026314,12979704,4046610,2023,80_,환자부담금
입원,J46,천식지속상태,225,894,12481,1210,2696760,2099605,597155,2019,70_79,환자수
입원,J46,천식지속상태,145,1046,22135,1600,3810801,2930358,880443,2019,80_,환자수
입원,J46,천식지속상태,145,1046,22135,1600,3810801,2930358,880443,2019,80_,내원일수
입원,J46,천식지속상태,177,734,17413,1199,2850433,2183503,666930,2020,80_,내원일수
입원,J46,천식지속상태,243,459,14851,898,2317495,1770295,547200,2021,80_,내원일수
입원,J46,천식지속상태,234,659,14393,1093,2883479,2215155,668324,2023,80_,내원일수
입원,J46,천식지속상태,145,1046,22135,1600,3810801,2930358,880443,2019,80_,청구건수
입원,J46,천식지속상태,145,1046,22135,1600,3810801,2930358,880443,2019,80_,요양급여비용총액
입원,J46,천식지속상태,177,734,17413,1199,2850433,2183503,666930,2020,80_,요양급여비용총액
입원,J46,천식지속상태,234,659,14393,1093,2883479,2215155,668324,2023,80_,요양급여비용총액
입원,J46,천식지속상태,145,1046,22135,1600,3810801,2930358,880443,2019,80_,보험자부담금
입원,J46,천식지속상태,177,734,17413,1199,2850433,2183503,666930,2020,80_,보험자부담금
입원,J46,천식지속상태,234,659,14393,1093,2883479,2215155,668324,2023,80_,보험자부담금
입원,J46,천식지속상태,145,1046,22135,1600,3810801,2930358,880443,2019,80_,환자부담금
입원,J69,고체 및 액체에 의한 폐렴,25,9760,235156,19151,70339518,56306919,14032599,2020,80_,환자수
입원,J69,고체 및 액체에 의한 폐렴,25,10074,247340,20044,81368608,65104751,16263857,2021,80_,환자수
입원,J69,고체 및 액체에 의한 폐렴,28,10394,239604,20308,81099452,64870298,16229154,2022,80_,환자수
입원,J69,고체 및 액체에 의한 폐렴,24,12707,271434,23862,102291952,81802230,20489722,2023,80_,환자수
입원,J69,고체 및 액체에 의한 폐렴,25,10074,247340,20044,81368608,65104751,16263857,2021,80_,내원일수
입원,J69,고체 및 액체에 의한 폐렴,28,10394,239604,20308,81099452,64870298,16229154,2022,80_,내원일수
입원,J69,고체 및 액체에 의한 폐렴,24,12707,271434,23862,102291952,81802230,20489722,2023,80_,내원일수
입원,J69,고체 및 액체에 의한 폐렴,25,9760,235156,19151,70339518,56306919,14032599,2020,80_,청구건수
입원,J69,고체 및 액체에 의한 폐렴,25,10074,247340,20044,81368608,65104751,16263857,2021,80_,청구건수
입원,J69,고체 및 액체에 의한 폐렴,28,10394,239604,20308,81099452,64870298,16229154,2022,80_,청구건수
입원,J69,고체 및 액체에 의한 폐렴,24,12707,271434,23862,102291952,81802230,20489722,2023,80_,청구건수
입원,J69,고체 및 액체에 의한 폐렴,24,12707,271434,23862,102291952,81802230,20489722,2023,80_,요양급여비용총액
입원,J69,고체 및 액체에 의한 폐렴,24,12707,271434,23862,102291952,81802230,20489722,2023,80_,보험자부담금
입원,J69,고체 및 액체에 의한 폐렴,24,12707,271434,23862,102291952,81802230,20489722,2023,80_,환자부담금
입원,J80,성인호흡곤란증후군,375,398,10921,723,9352941,7606862,1746079,2023,70_79,환자수
입원,J80,성인호흡곤란증후군,293,455,11239,798,7501932,6000383,1501549,2023,80_,환자수
입원,J80,성인호흡곤란증후군,375,398,10921,723,9352941,7606862,1746079,2023,70_79,청구건수
입원,J80,성인호흡곤란증후군,293,455,11239,798,7501932,6000383,1501549,2023,80_,청구건수
입원,J85,폐 및 종격의 농양,492,153,2025,203,797390,620675,176715,2020,40_49,환자수
입원,J85,폐 및 종격의 농양,467,171,2539,233,1349598,1057787,291811,2021,40_49,환자수
입원,J85,폐 및 종격의 농양,453,181,2697,253,1315290,1045162,270128,2022,40_49,환자수
입원,J85,폐 및 종격의 농양,476,187,2296,243,1124694,875633,249061,2023,40_49,환자수
입원,J85,폐 및 종격의 농양,492,153,2025,203,797390,620675,176715,2020,40_49,보험자부담금
입원,J85,폐 및 종격의 농양,492,153,2025,203,797390,620675,176715,2020,40_49,환자부담금
입원,J86,농흉,500,150,3136,241,1875712,1449002,426710,2020,40_49,환자수
입원,J86,농흉,500,150,3136,241,1875712,1449002,426710,2020,40_49,청구건수
입원,J86,농흉,500,150,3136,241,1875712,1449002,426710,2020,40_49,요양급여비용총액
입원,J86,농흉,387,523,11439,859,6679450,5235730,1443720,2023,60_69,요양급여비용총액
입원,J86,농흉,500,150,3136,241,1875712,1449002,426710,2020,40_49,보험자부담금
입원,J86,농흉,387,523,11439,859,6679450,5235730,1443720,2023,60_69,보험자부담금
입원,J86,농흉,387,523,11439,859,6679450,5235730,1443720,2023,60_69,환자부담금
입원,J90,달리 분류되지 않은 흉막삼출액,57,5299,83749,8091,29223490,23031273,6192217,2023,80_,환자수
입원,J90,달리 분류되지 않은 흉막삼출액,70,3428,60266,5099,15252603,11986990,3265613,2019,80_,내원일수
입원,J90,달리 분류되지 않은 흉막삼출액,58,3650,65638,5858,17901675,14119140,3782535,2020,80_,내원일수
입원,J90,달리 분류되지 않은 흉막삼출액,59,3709,69326,6136,21062783,16624316,4438467,2021,80_,내원일수
입원,J90,달리 분류되지 않은 흉막삼출액,61,4203,74755,6857,23289523,18372683,4916840,2022,80_,내원일수
입원,J90,달리 분류되지 않은 흉막삼출액,57,5299,83749,8091,29223490,23031273,6192217,2023,80_,내원일수
입원,J90,달리 분류되지 않은 흉막삼출액,59,3709,69326,6136,21062783,16624316,4438467,2021,80_,청구건수
입원,J90,달리 분류되지 않은 흉막삼출액,61,4203,74755,6857,23289523,18372683,4916840,2022,80_,청구건수
입원,J90,달리 분류되지 않은 흉막삼출액,57,5299,83749,8091,29223490,23031273,6192217,2023,80_,청구건수
입원,J90,달리 분류되지 않은 흉막삼출액,59,3709,69326,6136,21062783,16624316,4438467,2021,80_,요양급여비용총액
입원,J90,달리 분류되지 않은 흉막삼출액,61,4203,74755,6857,23289523,18372683,4916840,2022,80_,요양급여비용총액
입원,J90,달리 분류되지 않은 흉막삼출액,57,5299,83749,8091,29223490,23031273,6192217,2023,80_,요양급여비용총액
입원,J90,달리 분류되지 않은 흉막삼출액,59,3709,69326,6136,21062783,16624316,4438467,2021,80_,보험자부담금
입원,J90,달리 분류되지 않은 흉막삼출액,61,4203,74755,6857,23289523,18372683,4916840,2022,80_,보험자부담금
입원,J90,달리 분류되지 않은 흉막삼출액,57,5299,83749,8091,29223490,23031273,6192217,2023,80_,보험자부담금
입원,J90,달리 분류되지 않은 흉막삼출액,58,3650,65638,5858,17901675,14119140,3782535,2020,80_,환자부담금
입원,J90,달리 분류되지 않은 흉막삼출액,59,3709,69326,6136,21062783,16624316,4438467,2021,80_,환자부담금
입원,J90,달리 분류되지 않은 흉막삼출액,61,4203,74755,6857,23289523,18372683,4916840,2022,80_,환자부담금
입원,J90,달리 분류되지 않은 흉막삼출액,57,5299,83749,8091,29223490,23031273,6192217,2023,80_,환자부담금
입원,J91,달리 분류된 병태에서의 흉막삼출액,368,230,4699,343,1016916,789018,227898,2022,80_,청구건수
입원,J91,달리 분류된 병태에서의 흉막삼출액,368,230,4699,343,1016916,789018,227898,2022,80_,요양급여비용총액
입원,J91,달리 분류된 병태에서의 흉막삼출액,368,230,4699,343,1016916,789018,227898,2022,80_,보험자부담금
입원,J93,기흉,431,56,656,62,460033,448145,11888,2019,0_9,환자수
입원,J93,기흉,26,3295,26097,4631,15743730,12365497,3378233,2019,10_19,환자수
입원,J93,기흉,62,2503,18720,3160,10909935,8363202,2546733,2019,20_29,환자수
입원,J93,기흉,461,41,335,44,259955,257503,2452,2020,0_9,환자수
입원,J93,기흉,27,2791,20780,3941,13804021,10851021,2953000,2020,10_19,환자수
입원,J93,기흉,71,2176,16052,2876,10170065,7822927,2347138,2020,20_29,환자수
입원,J93,기흉,26,2704,21684,4155,14983539,11804149,3179390,2021,10_19,환자수
입원,J93,기흉,74,2097,15828,2901,10506233,8056661,2449572,2021,20_29,환자수
입원,J93,기흉,468,33,334,39,310459,307012,3447,2022,0_9,환자수
입원,J93,기흉,25,2762,21373,4258,14892396,11851812,3040584,2022,10_19,환자수
입원,J93,기흉,472,35,342,44,319530,310244,9286,2023,0_9,환자수
입원,J93,기흉,26,2977,21213,4469,15752824,12435875,3316949,2023,10_19,환자수
입원,J93,기흉,73,2082,14301,2788,10197376,7795919,2401457,2023,20_29,환자수
입원,J93,기흉,26,3295,26097,4631,15743730,12365497,3378233,2019,10_19,청구건수
입원,J93,기흉,27,2791,20780,3941,13804021,10851021,2953000,2020,10_19,청구건수
입원,J93,기흉,26,2704,21684,4155,14983539,11804149,3179390,2021,10_19,청구건수
입원,J93,기흉,25,2762,21373,4258,14892396,11851812,3040584,2022,10_19,청구건수
입원,J93,기흉,26,2977,21213,4469,15752824,12435875,3316949,2023,10_19,청구건수
입원,J93,기흉,26,3295,26097,4631,15743730,12365497,3378233,2019,10_19,요양급여비용총액
입원,J93,기흉,26,2977,21213,4469,15752824,12435875,3316949,2023,10_19,요양급여비용총액
입원,J93,기흉,26,3295,26097,4631,15743730,12365497,3378233,2019,10_19,보험자부담금
