입원외래구분,코드,3단질병명,순위,환자수,내원일수,청구건수,요양급여비용총액,보험자부담금,환자부담금,연도,연령대
입원,Z93,인공개구상태,274,393,12397,891,1566148,1205409,360739,2021,80_
입원,E78,지질단백질대사장애 및 기타 지질증,276,391,10281,866,955993,707177,248816,2021,80_
입원,K30,기능성 소화불량,277,389,3103,519,656332,509338,146994,2021,80_
입원,K72,달리 분류되지 않은 간부전,278,379,6666,678,2294828,1853064,441764,2021,80_
입원,M72,섬유모세포장애,279,378,11645,717,2896014,2212900,683114,2021,80_
입원,K12,구내염 및 관련 병변,280,377,3957,499,1228645,933843,294802,2021,80_
입원,S66,손목 및 손 부위의 근육 및 힘줄의 손상,281,373,2729,413,727631,551153,176478,2021,80_
입원,I73,기타 말초혈관질환,282,365,9665,675,2750027,2184447,565580,2021,80_
입원,J43,폐기종,282,365,9643,673,1455454,1104320,351134,2021,80_
입원,C53,자궁경부의 악성 신생물,284,359,17997,1263,3578342,3192649,385693,2021,80_
입원,N28,달리 분류되지 않은 신장 및 요관의 기타 장애,285,356,4008,495,1365979,1057181,308798,2021,80_
입원,T50,"이뇨제 및 기타 상세불명의 약물, 약제 및 생물학적 물질에 의한 중독",286,354,2646,463,995717,757148,238569,2021,80_
입원,I74,동맥색전증 및 혈전증,287,353,6303,554,3330997,2593253,737744,2021,80_
입원,R09,순환계통 및 호흡계통의 기타 증상 및 징후,288,352,2376,490,884392,687136,197256,2021,80_
입원,S27,기타 및 상세불명의 흉곽내기관의 손상,289,350,5290,456,2251165,1743814,507351,2021,80_
입원,H04,눈물계통의 장애,290,349,874,396,443070,338886,104184,2021,80_
입원,E13,기타 명시된 당뇨병,291,348,14559,797,1532978,1130856,402122,2021,80_
입원,G46,뇌혈관질환에서의 뇌의 혈관증후군(I60-I67†),291,348,8409,695,1018474,746697,271777,2021,80_
입원,S80,아래다리의 표재성 손상,293,345,2699,409,438396,330338,108058,2021,80_
입원,T78,달리 분류되지 않은 유해작용,294,342,1110,392,283008,218545,64463,2021,80_
입원,A31,기타 형태의 마이코박테리아에 의한 감염,295,340,7550,577,2395743,1845225,550518,2021,80_
입원,F99,정신장애 NOS,296,339,1398,410,523034,367303,155731,2021,80_
입원,E10,1형 당뇨병,297,333,25483,1174,2469755,1826378,643377,2021,80_
입원,J86,농흉,298,331,9739,662,3744639,2938301,806338,2021,80_
입원,R53,병감 및 피로,299,330,4277,474,526181,386389,139792,2021,80_
입원,Z43,인공개구에 대한 관리를 위하여 보건서비스와 접하고 있는 사람,300,322,2800,402,1448962,1205232,243730,2021,80_
입원,C65,신우의 악성 신생물,301,321,8500,776,2747170,2432624,314546,2021,80_
입원,C32,후두의 악성 신생물,301,321,10255,808,2378790,2121059,257731,2021,80_
입원,C80,부위의 명시가 없는 악성 신생물,303,316,7965,667,2354045,2117841,236204,2021,80_
입원,G43,편두통,303,316,1782,368,338138,244901,93237,2021,80_
입원,R68,기타 전신 증상 및 징후,305,314,966,336,404993,300864,104129,2021,80_
입원,S46,어깨 및 위팔 부위의 근육 및 힘줄의 손상,306,308,3597,370,1157818,873477,284341,2021,80_
입원,K43,복벽탈장,307,302,2696,363,1319848,1028151,291697,2021,80_
입원,C77,림프절의 이차성 및 상세불명의 악성 신생물,308,299,6147,510,2187537,1948321,239216,2021,80_
입원,U83,기타 항생제 내성,309,296,13568,691,2090930,1681217,409713,2021,80_
입원,H27,수정체의 기타 장애,310,295,577,324,730968,582109,148859,2021,80_
입원,K82,담낭의 기타 질환,311,294,5066,447,1857094,1415182,441912,2021,80_
입원,E03,기타 갑상선기능저하증,312,290,7866,606,849131,632244,216887,2021,80_
입원,C49,기타 결합조직 및 연조직의 악성 신생물,312,290,9775,718,2604624,2294629,309995,2021,80_
입원,M24,기타 특정 관절장애,314,289,7727,521,1275137,968071,307066,2021,80_
입원,R41,인지기능 및 자각에 관련된 기타 증상 및 징후,315,288,1897,341,424685,304369,120316,2021,80_
입원,R33,소변정체,316,286,809,332,245448,187088,58360,2021,80_
입원,S13,"목부위의 관절 및 인대의 탈구, 염좌 및 긴장",317,284,2003,322,363583,270316,93267,2021,80_
입원,K70,알코올성 간질환,318,280,5989,537,1393562,1086303,307259,2021,80_
입원,D61,기타 무형성빈혈,319,274,3507,558,1811309,1514549,296760,2021,80_
입원,K02,치아우식,320,272,791,336,25717,20550,5167,2021,80_
입원,D43,뇌 및 중추신경계통의 행동양식 불명 또는 미상의 신생물,320,272,16454,873,2960964,2609611,351353,2021,80_
입원,T63,독액성 동물과의 접촉의 독성효과,320,272,1485,303,376976,294545,82431,2021,80_
입원,D17,양성 지방종성 신생물,323,269,1556,286,445324,334994,110330,2021,80_
입원,D33,뇌 및 중추신경계통의 기타 부분의 양성 신생물,324,265,26565,1171,3569609,3110522,459087,2021,80_
입원,F20,조현병,325,264,48064,1816,4313285,3472208,841077,2021,80_
입원,I34,비류마티스성 승모판장애,326,263,7213,520,3700692,3194819,505873,2021,80_
입원,T00,여러 신체부위를 침범한 표재성 손상,327,261,1005,284,276369,196774,79595,2021,80_
입원,Z45,이식장치의 조정 및 관리를 위하여 보건서비스와 접하고 있는 사람,328,258,1054,292,1411684,1312008,99676,2021,80_
입원,H91,기타 청력소실,329,257,1775,287,775131,511487,263644,2021,80_
입원,C43,피부의 악성 흑색종,330,255,9482,682,2170271,1922673,247598,2021,80_
입원,F22,지속성 망상장애,330,255,37575,1398,3234189,2494413,739776,2021,80_
입원,S12,목의 골절,330,255,6296,473,1827993,1382617,445376,2021,80_
입원,R73,혈당치상승,333,250,1007,295,246558,191019,55539,2021,80_
입원,J17,달리 분류된 질환에서의 폐렴,334,249,8404,594,1322090,1045325,276765,2021,80_
입원,G83,기타 마비증후군,334,249,19536,872,2401919,1811587,590332,2021,80_
입원,G22,달리 분류된 질환에서의 파킨슨증,336,245,22862,1019,2404931,1852238,552693,2021,80_
입원,U82,베타락탐항생제 내성,337,238,13749,601,2509422,2037148,472274,2021,80_
입원,I51,심장병의 불명확한 기록 및 합병증,337,238,7334,459,1237909,959909,278000,2021,80_
입원,F31,양극성 정동장애,339,237,19505,836,1879161,1423477,455684,2021,80_
입원,K27,상세불명 부위의 소화성 궤양,340,236,3871,359,950569,730477,220092,2021,80_
입원,C17,소장의 악성 신생물,340,236,8302,629,2699371,2431789,267582,2021,80_
입원,H66,화농성 및 상세불명의 중이염,342,233,1609,280,540782,414233,126549,2021,80_
입원,L50,두드러기,343,232,1377,255,172462,130769,41693,2021,80_
입원,T25,발목 및 발의 화상 및 부식,344,230,5082,359,1332957,1074996,257961,2021,80_
입원,D00,"구강, 식도 및 위의 제자리암종",344,230,2522,289,777964,695090,82874,2021,80_
입원,N32,방광의 기타 장애,346,227,3152,332,1002304,792697,209607,2021,80_
입원,S93,"발목 및 발 부위의 관절 및 인대의 탈구, 염좌 및 긴장",346,227,2136,257,336600,250401,86199,2021,80_
입원,J80,성인호흡곤란증후군,348,226,5943,399,4224728,3423752,800976,2021,80_
입원,H33,망막박리 및 망막열공,349,224,1098,290,871761,692739,179022,2021,80_
입원,A18,기타 기관의 결핵,350,223,7824,500,2438064,2251898,186166,2021,80_
입원,Z98,기타 수술후 상태,351,222,5458,395,581155,431074,150081,2021,80_
입원,F02,달리 분류된 기타 질환에서의 치매,352,221,20924,885,1967672,1538052,429620,2021,80_
입원,D30,비뇨기관의 양성 신생물,353,217,2633,300,724977,551168,173809,2021,80_
입원,D04,피부의 제자리암종,354,216,6319,426,860246,755148,105098,2021,80_
입원,J06,다발성 및 상세불명 부위의 급성 상기도감염,354,216,1368,275,218721,167940,50781,2021,80_
입원,K60,항문 및 직장부의 열창 및 누공,356,214,1382,255,332420,256329,76091,2021,80_
입원,H16,각막염,357,213,1988,283,441785,337461,104324,2021,80_
입원,Z95,심장 및 혈관 삽입물 및 이식편의 존재,358,212,4895,380,938826,705050,233776,2021,80_
입원,B17,기타 급성 바이러스간염,358,212,2713,280,691397,529991,161406,2021,80_
입원,T08,척추의 상세불명 부위의 골절,360,209,6415,446,857779,621456,236323,2021,80_
입원,T24,발목 및 발을 제외한 엉덩이 및 다리의 화상 및 부식,360,209,5006,334,1351607,1067302,284305,2021,80_
입원,D21,결합조직 및 기타 연조직의 기타 양성 신생물,362,206,1674,232,368595,274712,93883,2021,80_
입원,L12,유사천포창,362,206,14752,803,2065528,1688739,376789,2021,80_
입원,J21,급성 세기관지염,364,204,3296,295,595944,455478,140466,2021,80_
입원,R18,복수,365,203,1554,287,513995,406965,107030,2021,80_
입원,M06,기타 류마티스관절염,366,201,6762,417,949303,737579,211724,2021,80_
입원,R22,"피부 및 피하조직의 국소적 부기, 종괴 및 덩이",367,198,1232,224,365261,275927,89334,2021,80_
입원,D70,무과립구증,368,196,2000,295,906515,810327,96188,2021,80_
입원,N93,기타 이상 자궁 및 질 출혈,368,196,871,245,214690,161615,53075,2021,80_
입원,K04,치수 및 근단주위조직의 질환,370,195,652,240,128969,96298,32671,2021,80_
입원,K71,독성간질환,370,195,2869,265,640577,496020,144557,2021,80_
입원,T18,소화관속의 이물,372,190,936,222,508742,389262,119480,2021,80_
입원,Z54,회복기,373,189,3910,261,555689,429822,125867,2021,80_
입원,Z49,투석을 포함한 치료를 위하여 보건서비스와 접하고 있는 사람,374,188,869,218,673300,579216,94084,2021,80_
입원,S14,목부위의 신경 및 척수의 손상,374,188,14266,700,3538173,2780808,757365,2021,80_
입원,R19,소화계통 및 복부의 기타 증상 및 징후,376,187,1190,234,346492,257450,89042,2021,80_
입원,R54,노쇠,376,187,5419,353,518172,372580,145592,2021,80_
입원,S51,아래팔의 열린상처,378,185,1551,201,335526,249941,85585,2021,80_
입원,J38,달리 분류되지 않은 성대 및 후두의 질환,378,185,3710,346,928820,746209,182611,2021,80_
입원,K11,침샘의 질환,380,184,1651,257,570842,435692,135150,2021,80_
입원,M60,근염,380,184,6294,388,1582362,1224168,358194,2021,80_
입원,R05,기침,382,182,909,222,169130,128207,40923,2021,80_
입원,I72,기타 동맥류 및 박리,382,182,3395,296,2095060,1704252,390808,2021,80_
입원,S91,발목 및 발의 열린상처,384,180,2607,227,512783,389040,123743,2021,80_
입원,G61,염증성 다발신경병증,384,180,19811,959,3216576,2709889,506687,2021,80_
입원,D35,기타 및 상세불명의 내분비선의 양성 신생물,386,179,8342,478,1332257,1104997,227260,2021,80_
입원,F13,진정제 또는 수면제 사용에 의한 정신 및 행동 장애,386,179,1584,220,399695,301110,98585,2021,80_
입원,K51,궤양성 대장염,386,179,6397,435,1195048,969672,225376,2021,80_
입원,J91,달리 분류된 병태에서의 흉막삼출액,389,177,3546,238,683256,525844,157412,2021,80_
입원,G50,삼차신경의 장애,389,177,1907,242,523011,385921,137090,2021,80_
입원,H10,결막염,391,176,1129,218,114217,88628,25589,2021,80_
입원,J41,단순성 및 점액화농성 만성 기관지염,391,176,2738,230,369681,279276,90405,2021,80_
입원,J12,달리 분류되지 않은 바이러스폐렴,393,172,1837,240,498100,400853,97247,2021,80_
입원,S86,아래다리 부위의 근육 및 힘줄의 손상,394,168,2573,216,552348,412279,140069,2021,80_
입원,R20,피부감각의 장애,394,168,329,183,141354,96637,44717,2021,80_
입원,M20,손가락 및 발가락의 후천변형,396,166,2277,225,699872,533278,166594,2021,80_
입원,T67,열 및 빛의 영향,397,165,1111,211,466795,353307,113488,2021,80_
입원,N35,요도협착,398,163,1142,203,517628,406673,110955,2021,80_
입원,R79,혈액화학의 기타 이상소견,399,162,648,184,240312,185382,54930,2021,80_
입원,S09,머리의 기타 및 상세불명의 손상,399,162,631,186,181653,130253,51400,2021,80_
입원,U12,치료용으로 사용시 유해작용을 나타내는 코로나-19 백신,401,160,303,183,95777,71684,24093,2021,80_
입원,D27,난소의 양성 신생물,401,160,2255,221,751161,541090,210071,2021,80_
입원,M15,다발관절증,403,159,9191,441,890280,656383,233897,2021,80_
입원,J39,상기도의 기타 질환,403,159,2803,238,1182766,893543,289223,2021,80_
입원,G23,기저핵의 기타 퇴행성 질환,405,158,15399,705,2085709,1722973,362736,2021,80_
입원,M35,결합조직의 기타 전신침범,406,157,7702,440,1150951,963124,187827,2021,80_
입원,I33,급성 및 아급성 심내막염,406,157,4719,303,3087109,2634864,452245,2021,80_
입원,B18,만성 바이러스간염,408,156,3116,256,572020,442466,129554,2021,80_
입원,N15,기타 신세뇨관-간질질환,409,155,4396,272,1350020,1063699,286321,2021,80_
입원,E22,뇌하수체의 기능항진,409,155,3142,271,733875,575428,158447,2021,80_
입원,G06,두개내 및 척추내 농양 및 육아종,411,154,11033,514,2932366,2240119,692247,2021,80_
입원,R30,배뇨와 연관된 통증,412,153,321,182,95757,73024,22733,2021,80_
입원,R94,기능검사의 이상결과,413,151,486,162,158262,118808,39454,2021,80_
입원,D23,피부의 기타 양성 신생물,413,151,1347,178,292357,224856,67501,2021,80_
입원,L98,달리 분류되지 않은 피부 및 피하조직의 기타 장애,415,150,3986,242,948589,715305,233284,2021,80_
입원,I27,기타 폐성 심장질환,416,149,3354,266,966104,775499,190605,2021,80_
입원,S40,어깨 및 위팔의 표재성 손상,417,145,713,160,152745,113270,39475,2021,80_
입원,L30,기타 피부염,417,145,2340,223,291321,220710,70611,2021,80_
입원,N71,자궁경부를 제외한 자궁의 염증성 질환,419,144,2214,223,509299,389486,119813,2021,80_
입원,I24,기타 급성 허혈심장질환,420,143,3972,276,1020204,843794,176410,2021,80_
입원,S63,"손목 및 손부위의 관절 및 인대의 탈구, 염좌 및 긴장",420,143,1019,155,200227,149735,50492,2021,80_
입원,D14,중이 및 호흡계통의 양성 신생물,422,141,4274,268,554161,420998,133163,2021,80_
입원,I13,고혈압성 심장 및 신장병,422,141,8903,417,1050266,773205,277061,2021,80_
입원,Z09,악성 신생물 이외의 병태에 대한 치료후 추적검사,424,139,451,147,278781,214063,64718,2021,80_
입원,M67,윤활막 및 힘줄의 기타 장애,424,139,910,149,230254,174109,56145,2021,80_
입원,J13,폐렴연쇄알균에 의한 폐렴,426,137,2335,207,970436,782710,187726,2021,80_
입원,D41,비뇨기관의 행동양식 불명 또는 미상의 신생물,427,134,2284,222,485746,401019,84727,2021,80_
입원,K66,복막의 기타 장애,427,134,1640,179,906748,718875,187873,2021,80_
입원,G55,달리 분류된 질환에서의 신경근 및 신경총 압박,427,134,3212,227,410600,301656,108944,2021,80_
입원,F19,여러 약물 사용 및 기타 정신활성물질의 사용에 의한 정신 및 행동 장애,430,130,667,160,220967,164684,56283,2021,80_
입원,C54,자궁체부의 악성 신생물,430,130,4037,353,1170835,1024953,145882,2021,80_
입원,R17,황달을 동반하거나 동반하지 않은 달리 분류되지 않은 과빌리루빈혈증,430,130,744,162,274072,210431,63641,2021,80_
입원,N83,"난소, 난관 및 넓은인대의 비염증성 장애",433,129,841,148,467491,332963,134528,2021,80_
입원,H52,굴절 및 조절의 장애,433,129,742,176,198225,156290,41935,2021,80_
입원,C48,후복막 및 복막의 악성 신생물,433,129,4390,411,1321727,1187769,133958,2021,80_
입원,H44,안구의 장애,436,127,1148,163,483645,376952,106693,2021,80_
입원,T17,기도의 이물,437,126,673,148,403783,314171,89612,2021,80_
입원,N45,고환염 및 부고환염,437,126,2020,186,467315,356552,110763,2021,80_
입원,N04,신증후군,437,126,3303,249,769205,591290,177915,2021,80_
입원,I12,고혈압성 신장병,437,126,3041,227,554554,444966,109588,2021,80_
입원,N36,요도의 기타 장애,437,126,628,140,234192,181517,52675,2021,80_
입원,H49,마비성 사시,442,123,818,152,319473,219119,100354,2021,80_
입원,F33,재발성 우울장애,442,123,12120,496,1199274,890725,308549,2021,80_
입원,C21,항문 및 항문관의 악성 신생물,444,121,5988,363,1032629,929811,102818,2021,80_
입원,I99,순환계통의 기타 및 상세불명의 장애,445,120,527,132,132226,96688,35538,2021,80_
입원,R39,비뇨계통의 기타 증상 및 징후,445,120,2615,201,282978,216528,66450,2021,80_
입원,H60,외이염,447,118,1147,167,267315,202313,65002,2021,80_
입원,T09,척추 및 몸통의 상세불명 부위의 기타 손상,447,118,9655,472,1647509,1259065,388444,2021,80_
입원,T21,몸통의 화상 및 부식,449,117,3069,195,1074650,870563,204087,2021,80_
입원,B37,칸디다증,450,116,2656,185,1076661,892562,184099,2021,80_
입원,M49,달리 분류된 질환에서의 척추병증,450,116,3694,223,629790,485122,144668,2021,80_
입원,S37,비뇨 및 골반 기관의 손상,452,115,1358,159,516510,400236,116274,2021,80_
입원,L72,피부 및 피하조직의 모낭낭,452,115,702,123,185787,141760,44027,2021,80_
입원,M40,척주후만증 및 척주전만증,454,114,3126,198,1126219,849877,276342,2021,80_
입원,H53,시각장애,454,114,325,124,151999,98404,53595,2021,80_
입원,S68,손목 및 손의 외상성 절단,454,114,1320,134,350974,263632,87342,2021,80_
입원,C06,입의 기타 및 상세불명 부분의 악성 신생물,457,113,3895,318,1292958,1147072,145886,2021,80_
입원,G12,척수성 근위축 및 관련 증후군,457,113,10616,596,1783592,1520923,262669,2021,80_
입원,H36,달리 분류된 질환에서의 망막장애,459,112,733,144,233866,180838,53028,2021,80_
입원,C13,하인두의 악성 신생물,459,112,4908,383,1509381,1342981,166400,2021,80_
입원,M70,"사용, 과용 및 압박에 관련된 연조직장애",459,112,1934,153,361868,273013,88855,2021,80_
입원,G62,기타 다발신경병증,462,111,4224,252,502896,371906,130990,2021,80_
입원,R93,기타 신체구조의 진단영상검사상 이상소견,462,111,761,141,296328,229616,66712,2021,80_
입원,C91,림프성 백혈병,464,110,3093,296,1359735,1245125,114610,2021,80_
입원,G04,"뇌염, 척수염 및 뇌척수염",465,109,7341,402,2180507,1735813,444694,2021,80_
입원,M41,척주측만증,466,108,3285,191,588365,440155,148210,2021,80_
입원,S36,복강내기관의 손상,466,108,2305,155,1557210,1264245,292965,2021,80_
입원,J34,코 및 비동의 기타 장애,466,108,372,113,174086,128728,45358,2021,80_
입원,J94,기타 흉막의 병태,469,107,1705,150,566396,447869,118527,2021,80_
입원,L23,알레르기성 접촉피부염,469,107,871,138,97261,74256,23005,2021,80_
입원,K44,횡격막탈장,469,107,1137,139,483187,359805,123382,2021,80_
입원,G90,자율신경계통의 장애,472,106,930,141,134988,102968,32020,2021,80_
입원,T20,머리 및 목의 화상 및 부식,473,105,1711,164,624301,504101,120200,2021,80_
입원,L60,손발톱장애,473,105,511,118,96560,75162,21398,2021,80_
입원,H34,망막혈관폐쇄,473,105,341,108,241876,181469,60407,2021,80_
입원,T58,일산화탄소의 독성효과,476,104,1095,156,401368,321841,79527,2021,80_
입원,A19,좁쌀결핵,476,104,3998,266,1222041,1150242,71799,2021,80_
입원,T79,달리 분류되지 않은 외상의 특정 조기합병증,476,104,1351,127,571460,450074,121386,2021,80_
입원,C02,혀의 기타 및 상세불명 부분의 악성 신생물,476,104,2705,227,863429,747625,115804,2021,80_
입원,N43,음낭수종 및 정액류,480,103,435,113,202807,155007,47800,2021,80_
입원,S76,엉덩이 및 대퇴 부위의 근육 및 힘줄의 손상,481,102,1785,132,320642,243375,77267,2021,80_
입원,E05,갑상선독증[갑상선기능항진증],481,102,2496,184,444280,335142,109138,2021,80_
입원,F29,상세불명의 비기질성 정신병,481,102,10537,422,960417,753895,206522,2021,80_
입원,I05,류마티스성 승모판질환,481,102,3394,229,1081698,885295,196403,2021,80_
입원,I89,림프관 및 림프절의 기타 비감염성 장애,485,101,1521,149,280963,214233,66730,2021,80_
입원,J16,달리 분류되지 않은 기타 감염성 병원체에 의한 폐렴,486,100,1995,155,452739,345591,107148,2021,80_
입원,C95,상세불명 세포형의 백혈병,486,100,2251,216,753144,675223,77921,2021,80_
입원,M31,기타 괴사성 혈관병증,488,99,3220,225,1404081,1194611,209470,2021,80_
입원,H11,결막의 기타 장애,488,99,186,109,53741,41917,11824,2021,80_
입원,A02,기타 살모넬라감염,490,97,1025,121,377089,296661,80428,2021,80_
입원,T65,기타 및 상세불명 물질의 독성효과,490,97,522,115,276985,212642,64343,2021,80_
입원,Z96,기타 기능성 삽입물의 존재,492,96,3491,210,350581,262943,87638,2021,80_
입원,D18,모든 부위의 혈관종 및 림프관종,493,94,1322,137,367365,279509,87856,2021,80_
입원,F45,신체형장애,493,94,3905,226,485049,365718,119331,2021,80_
입원,K20,식도염,493,94,1367,147,267940,202773,65167,2021,80_
입원,J02,급성 인두염,496,93,442,107,79871,59951,19920,2021,80_
입원,K50,크론병[국소성 장염],496,93,1870,169,374172,295096,79076,2021,80_
입원,T31,포함된 신체표면의 정도에 따라 분류된 화상,498,92,3624,199,1355943,1119741,236202,2021,80_
입원,S60,손목 및 손의 표재성 손상,498,92,305,95,63919,47250,16669,2021,80_
입원,T91,목 및 몸통 손상의 후유증,498,92,6044,267,614559,465505,149054,2021,80_
입원,D48,기타 및 상세불명 부위의 행동양식 불명 또는 미상의 신생물,498,92,1657,151,372247,305936,66311,2021,80_
입원,Z38,출산장소에 따른 생존출생,1,215024,1042124,220340,99885665,98698654,1187011,2022,0_9
입원,U07,U07의 응급사용,2,86309,462908,117409,102520853,96631292,5889561,2022,0_9
입원,J18,상세불명 병원체의 폐렴,3,71791,425203,87753,74296366,65595013,8701353,2022,0_9
입원,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염,4,53752,176431,60950,34105390,30581449,3523941,2022,0_9
입원,J20,급성 기관지염,5,42790,228313,51251,37850551,32947910,4902641,2022,0_9
입원,Z11,감염성 및 기생충성 질환에 대한 특수선별검사,6,40082,117774,46556,4943588,4642873,300715,2022,0_9
입원,R50,기타 및 원인미상의 열,7,39529,81916,46546,17848297,16272191,1576106,2022,0_9
입원,J12,달리 분류되지 않은 바이러스폐렴,8,26247,157666,30774,29897707,26335126,3562581,2022,0_9
입원,B08,달리 분류되지 않은 피부 및 점막병변이 특징인 기타 바이러스감염,9,24469,104864,26236,21160236,19382600,1777636,2022,0_9
입원,A08,바이러스성 및 기타 명시된 장감염,10,21204,92750,23571,19960433,18067228,1893205,2022,0_9
입원,J21,급성 세기관지염,11,20847,116374,25896,23932816,21164978,2767838,2022,0_9
입원,J03,급성 편도염,12,13094,55038,14524,8289064,7303000,986064,2022,0_9
입원,B34,상세불명 부위의 바이러스감염,13,12555,28430,15295,7082714,6464372,618342,2022,0_9
입원,R56,달리 분류되지 않은 경련,14,12129,30447,15856,11397111,10403820,993291,2022,0_9
입원,P07,달리 분류되지 않은 단기임신 및 저체중출산에 관련된 장애,15,11190,236899,15160,201070882,199452775,1618107,2022,0_9
입원,H50,기타 사시,16,10241,17756,10450,15580458,14246457,1334001,2022,0_9
입원,P59,기타 및 상세불명의 원인으로 인한 신생아황달,17,9990,48936,10614,12676302,12568593,107709,2022,0_9
입원,J02,급성 인두염,18,9647,32364,10588,5013375,4426989,586386,2022,0_9
입원,J05,급성 폐색성 후두염[크룹] 및 후두개염,19,9062,29648,10386,6008418,5402023,606395,2022,0_9
입원,P22,신생아의 호흡곤란,20,8122,126505,13026,102110273,101243375,866898,2022,0_9
입원,J06,다발성 및 상세불명 부위의 급성 상기도감염,21,7653,16712,9411,3063215,2780737,282478,2022,0_9
입원,R10,복부 및 골반 통증,22,7025,10863,7407,2552357,2351218,201139,2022,0_9
입원,N39,비뇨계통의 기타 장애,23,6104,32138,7400,7384234,6565524,818710,2022,0_9
입원,Z03,"의심되는 질병 및 병태를 위한 의학적 관찰 및 평가, 배제된",24,6081,18848,6593,1911206,1851742,59464,2022,0_9
입원,J15,달리 분류되지 않은 세균성 폐렴,25,5981,33071,7049,5964940,5352466,612474,2022,0_9
입원,Z20,전염성 질환에 접촉 및 노출,26,5481,15080,5852,1202990,1153857,49133,2022,0_9
입원,R11,구역 및 구토,27,5474,9590,5875,2530192,2335370,194822,2022,0_9
입원,N10,급성 세뇨관-간질신장염,28,5173,31331,6613,8311715,7393872,917843,2022,0_9
입원,A04,기타 세균성 장감염,29,5089,26614,5515,5994712,5388553,606159,2022,0_9
입원,J45,천식,30,4384,20725,5003,4210594,3682846,527748,2022,0_9
입원,K40,사타구니탈장,31,3665,6528,3908,9141289,8590929,550360,2022,0_9
입원,S42,어깨 및 위팔의 골절,32,3466,13273,4169,5932230,5246769,685461,2022,0_9
입원,H66,화농성 및 상세불명의 중이염,33,3353,15820,3651,2560546,2253722,306824,2022,0_9
입원,S01,머리의 열린상처,34,3279,4476,3712,1696434,1528014,168420,2022,0_9
입원,J04,급성 후두염 및 기관염,35,2975,12988,3137,2143800,1893219,250581,2022,0_9
입원,S52,아래팔의 골절,36,2941,10611,3530,4297163,3772949,524214,2022,0_9
입원,S06,두개내손상,37,2890,7170,3324,3304254,3053064,251190,2022,0_9
입원,J35,편도 및 아데노이드의 만성 질환,38,2764,7939,2868,4355038,3931066,423972,2022,0_9
입원,J10,확인된 계절성 인플루엔자바이러스에 의한 인플루엔자,39,2755,12035,2869,2467772,2253299,214473,2022,0_9
입원,Q10,"눈꺼풀, 눈물기관 및 안와의 선천기형",40,2610,4305,2672,4472907,4119585,353322,2022,0_9
입원,M30,결절성 다발동맥염 및 관련 병태,41,2576,16312,3304,6851381,6164679,686702,2022,0_9
입원,E86,용적고갈,42,2472,6571,2639,1523526,1381745,141781,2022,0_9
입원,K56,탈장이 없는 마비성 장폐색증 및 장폐색,43,2424,8067,2803,3731123,3410836,320287,2022,0_9
입원,Q21,심장중격의 선천기형,44,2365,31044,3269,45789917,44066987,1722930,2022,0_9
입원,S53,"팔꿈치의 관절 및 인대의 탈구, 염좌 및 긴장",45,2267,2574,2433,629863,593879,35984,2022,0_9
입원,J01,급성 부비동염,46,2261,11489,2470,1756434,1508915,247519,2022,0_9
입원,J00,급성 비인두염[감기],47,2188,4189,2389,647831,594065,53766,2022,0_9
입원,E34,기타 내분비장애,48,2174,5269,2305,1822622,1634399,188223,2022,0_9
입원,K35,급성 충수염,49,2111,9953,2412,7818048,6732850,1085198,2022,0_9
입원,G40,뇌전증,50,2078,24296,9062,8904137,8004077,900060,2022,0_9
입원,K59,기타 기능성 장장애,51,1901,3199,1965,517547,474953,42594,2022,0_9
입원,K92,소화계통의 기타 질환,52,1888,3795,2117,1353780,1275041,78739,2022,0_9
입원,S00,머리의 표재성 손상,53,1883,2149,1931,494242,465518,28724,2022,0_9
입원,R62,기대되는 정상 생리학적 발달의 결여,54,1870,80875,49894,14620093,13541568,1078525,2022,0_9
입원,L50,두드러기,55,1831,3372,1922,553801,504379,49422,2022,0_9
입원,A02,기타 살모넬라감염,56,1510,8552,1667,1994870,1749998,244872,2022,0_9
입원,E23,뇌하수체의 기능저하 및 기타 장애,57,1502,3543,1715,1640488,1491077,149411,2022,0_9
입원,H02,눈꺼풀의 기타 장애,58,1488,2206,1544,2095973,1925703,170270,2022,0_9
입원,T78,달리 분류되지 않은 유해작용,59,1432,2562,1556,618130,566661,51469,2022,0_9
입원,J30,혈관운동성 및 알레르기성 비염,60,1395,5499,1524,729038,641305,87733,2022,0_9
입원,P70,태아 및 신생아에 특이한 일과성 탄수화물대사장애,61,1382,8487,1413,3361420,3341031,20389,2022,0_9
입원,S02,두개골 및 안면골의 골절,62,1377,4090,1503,1538392,1361815,176577,2022,0_9
입원,I88,비특이성 림프절염,63,1323,5639,1549,1659126,1465866,193260,2022,0_9
입원,A41,기타 패혈증,64,1254,7799,1533,2966855,2711247,255608,2022,0_9
입원,R06,호흡의 이상,65,1246,3020,1365,1182973,1084869,98104,2022,0_9
입원,Q53,미하강고환,66,1238,2425,1274,3982343,3661957,320386,2022,0_9
입원,J36,편도주위농양,67,1235,4798,1381,694439,608929,85510,2022,0_9
입원,P03,진통 및 분만의 기타 합병증에 의해 영향을 받은 태아 및 신생아,68,1213,5600,1249,1093361,1086870,6491,2022,0_9
입원,P28,출생전후기에 기원한 기타 호흡기병태,69,1203,10960,1353,6690587,6641550,49037,2022,0_9
